"Word","Frequency"
"('eiszeit', 'vulkan', 'ätna')",1
"('sizilien', 'vulkan', 'ätna')",1
"('aktive', 'größte', 'vulkan')",1
"('aktive', 'europa', 'vulkan')",1
"('europa', 'lavafontänen', 'vulkan')",1
"('geophysik', 'ingv', 'vulkanologie')",1
"('ingv', 'mitteilte', 'vulkanologie')",1
"('freitagmorgen', 'trat', 'vulkan')",1
"('mittelmeerinsel', 'trat', 'vulkan')",1
"('angaben', 'mittelmeerinsel', 'vulkan')",1
"('gestört.mehrere', 'vulkanausbrüche', 'ätnas')",1
"('2021im', 'gestört.mehrere', 'vulkanausbrüche')",1
"('2021im', 'vergangenen', 'vulkanausbrüche')",1
"('ausbrüchen', 'mehreren', 'vulkans')",1
"('ausbrüchen', 'gekommen', 'vulkans')",1
"('gekommen', 'umliegenden', 'vulkans')",1
"('ausbruch', 'unterbrochen', 'unterwasservulkans')",1
"('aktiven', 'lavastrom', 'vulkan')",1
"('aktiven', 'kanareninsel', 'vulkan')",1
"('kanareninsel', 'palma', 'vulkan')",1
"('aridane', 'llanos', 'vulkanforscher')",1
"('aridane', 'bemerkt', 'vulkanforscher')",1
"('bemerkt', 'neuer', 'vulkanforscher')",1
"('besucht', 'palmader', 'vulkan')",1
"('cumbre', 'palmader', 'vulkan')",1
"('cumbre', 'vieja', 'vulkan')",1
"('ausbruch', 'besuch', 'vulkans')",1
"('ausbruch', 'lavastrom', 'vulkans')",1
"('lavastrom', 'vulkans', 'vulkans')",1
"('cumbre', 'lavastrom', 'vulkans')",1
"('cumbre', 'vieja', 'vulkans')",1
"('sagte', 'sprecher', 'vulkanologischen')",1
"('instituts', 'sprecher', 'vulkanologischen')",1
"('instituts', 'kanaren', 'vulkanologischen')",1
"('gebiet', 'großen', 'vulkan')",1
"('gebiet', 'kanarischen', 'vulkan')",1
"('insel', 'kanarischen', 'vulkan')",1
"('gesteinsbrocken', 'lava', 'vulkantätigkeit')",1
"('flaute', 'gesteinsbrocken', 'vulkantätigkeit')",1
"('erste', 'flaute', 'vulkantätigkeit')",1
"('ausbruch', 'erste', 'vulkans')",1
"('ausbruch', 'jahren', 'vulkans')",1
"('dauern', 'jahren', 'vulkans')",1
"('großer', 'mengen', 'vulkanasche')",1
"('kommerzielle', 'mengen', 'vulkanasche')",1
"('flugverkehr', 'kommerzielle', 'vulkanasche')",1
"('420', 'häuser', 'vulkanausbruch')",1
"('häuser', 'vulkanausbruch', 'zerstörtdie')",1
"('rettungsdienste', 'vulkanausbruch', 'zerstörtdie')",1
"('erdspalten', 'südseite', 'vulkankette')",1
"('kanareninsel', 'südseite', 'vulkankette')",1
"('kanareninsel', 'palma', 'vulkankette')",1
"('palma', 'spielt', 'vulkanausbruch')",1
"('erste', 'spielt', 'vulkanausbruch')",1
"('erste', 'jahren', 'vulkanausbruch')",1
"('riss', 'sprühte', 'vulkanflanke')",1
"('cumbre', 'riss', 'vulkanflanke')",1
"('cumbre', 'vieja', 'vulkanflanke')",1
"('gelegenen', 'inselinneren', 'vulkans')",1
"('dünn', 'gelegenen', 'vulkans')",1
"('besiedelten', 'dünn', 'vulkans')",1
"('bewegten', 'lavaströme', 'vulkanologischen')",1
"('bewegten', 'institut', 'vulkanologischen')",1
"('institut', 'kanaren', 'vulkanologischen')",1
"('personal', 'sánchezvulkanausbruch', 'verfügung')",1
"('erdbeben', 'sánchezvulkanausbruch', 'verfügung')",1
"('angekündigtder', 'erdbeben', 'sánchezvulkanausbruch')",1
"('befürchtet', 'vergangenen', 'vulkan')",1
"('höchste', 'vergangenen', 'vulkan')",1
"('alarmstufe', 'höchste', 'vulkan')",1
"('boden', 'umgebung', 'vulkans')",1
"('hob', 'umgebung', 'vulkans')",1
"('hob', 'vulkans', 'zehn')",1
"('innern', 'magma', 'vulkans')",1
"('innern', 'vulkans', 'zusammen')",1
"('vulkanologische', 'vulkans', 'zusammen')",1
"('institut', 'vulkanologische', 'zusammen')",1
"('institut', 'kanaren', 'vulkanologische')",1
"('gehören', 'lanzarote', 'vulkanischen')",1
"('gehören', 'ursprungs', 'vulkanischen')",1
"('letzte', 'ursprungs', 'vulkanischen')",1
"('galt', 'schlafender', 'vulkan')",1
"('schlafender', 'vulkan', 'zuletzt')",1
"('2011', 'vulkan', 'zuletzt')",1
"('2011', 'vulkanausbruch', 'zuletzt')",1
"('2011', 'meeresboden', 'vulkanausbruch')",1
"('insel', 'meeresboden', 'vulkanausbruch')",1
"('ausbruch', 'hierro', 'vulkans')",1
"('ausbruch', 'kīlauea', 'vulkans')",1
"('big', 'kīlauea', 'vulkans')",1
"('auslösen', 'druck', 'vulkanausbrüche')",1
"('aktivsten', 'kīlauea', 'vulkane')",1
"('eruption', 'hawaiis', 'vulkane')",1
"('neue', 'phase', 'vulkan')",1
"('phase', 'schleuderte', 'vulkan')",1
"('glühende', 'schleuderte', 'vulkan')",1
"('flüssigkeitsdruck', 'innerhalb', 'vulkans')",1
"('innerhalb', 'laufe', 'vulkans')",1
"('laufe', 'vulkans', 'zeit')",1
"('letztendlich', 'untergrund', 'vulkanische')",1
"('aktivität', 'letztendlich', 'vulkanische')",1
"('aktivität', 'antreiben.hoher', 'vulkanische')",1
"('anscheinend', 'magmabewegungen', 'vulkan')",1
"('erleichtert', 'magmabewegungen', 'vulkan')",1
"('erleichtert', 'schlagen', 'vulkan')",1
"('erde', 'vulkan', 'warum')",1
"('erde', 'monaten', 'vulkan')",1
"('ausbruch', 'monaten', 'vulkan')",1
"('aufwölbte', 'vulkan', 'wesentlich')",1
"('aufwölbte', 'bricht', 'vulkan')",1
"('bricht', 'druck', 'vulkan')",1
"('eruptionen', 'regenwetterbei', 'vulkanen')",1
"('kleine', 'regenwetterbei', 'vulkanen')",1
"('dampfexplosionen', 'kleine', 'vulkanen')",1
"('dampfexplosionen', 'kleine', 'vulkanische')",1
"('dampfexplosionen', 'erdbeben', 'vulkanische')",1
"('einsickern', 'erdbeben', 'vulkanische')",1
"('auslösen', 'faszinierend', 'vulkane')",1
"('faszinierend', 'untersuchen', 'vulkane')",1
"('untersuchen', 'vulkane', 'welt')",1
