"Word","Frequency"
"('hilfen', 'pegelstände', 'unbürokratische', 'versprochen')",1
"('hilfen', 'pegelstände', 'sinken', 'versprochen')",1
"('betroffene', 'menschen', 'soforthilfen', 'unterstützen')",1
"('menschen', 'soforthilfen', 'stellt', 'unterstützen')",1
"('freistaat', 'soforthilfen', 'stellt', 'unterstützen')",1
"('an.die', 'herrmann', 'hilfen', 'kündigte')",1
"('an.die', 'herrmann', 'hilfen', 'kabinettsbeschluss')",1
"('abrufbar', 'an.die', 'hilfen', 'kabinettsbeschluss')",1
"('abrufbar', 'hilfen', 'kabinettsbeschluss', 'menschen')",1
"('euro', 'schadensfall', 'soforthilfe', 'versichern')",1
"('hälfte', 'schadensfall', 'soforthilfe', 'versichern')",1
"('details', 'hochwasser-hilfen', 'offen.zum', 'soforthilfen')",1
"('details', 'hochwasser-hilfen', 'offen.zum', 'wissen')",1
"('hochwasser-hilfen', 'müssenhochwasser-schäden', 'offen.zum', 'wissen')",1
"('hochwasser-hilfen', 'härtefonds', 'müssenhochwasser-schäden', 'wissen')",1
"('.herrmann', 'geschädigten', 'soforthilfen', 'zufolge')",1
"('.herrmann', 'erster', 'soforthilfen', 'zufolge')",1
"('erster', 'linie', 'soforthilfen', 'zufolge')",1
"('erster', 'linie', 'soforthilfen', 'wiederaufbau')",1
"('aufbauhilfe', 'bewältigung', 'notlage', 'unmittelbaren')",1
"('aufbauhilfe', 'notlage', 'staatskanzleichef', 'unmittelbaren')",1
