Word,Frequency
botschafter,1
andrij,1
melnyk,1
nannte,1
frankreich,1
schweden,1
eingesetzten,1
waffensystemen,1
kampfflugzeugen,1
interessiert,1
weit,1
armeen,1
größere,1
gut,1
verfügbar,1
kriterien,1
zugrunde,1
us-amerikanische,1
-jet,1
wunschliste,1
stehen.weltweit,1
geeignetzunächst,1
jagdflugzeug,1
konzipiert,1
1970er-jahre,1
nato-armeen,1
dienst,1
mehrzweckkampfflugzeug,1
weiterentwickelt,1
hersteller,1
ursprünglich,1
us-konzern,1
general,1
dynamics,1
1993,1
übernahm,1
lockheed-martin,1
bordkanone,1
bomben-,1
raketentypen,1
bewaffnet,1
sowohl,1
feindliche,1
bekämpfung,1
bodenzielen,1
geeignet,1
länder,1
verkauft,1
machte,1
spitzname,1
meist,1
verbreiteten,1
standard-kampfflugzeug,1
nato,1
neben,1
us-luftwaffe,1
flogen,1
fliegen,1
belgiens,1
niederlande,1
norwegens,1
dänemarks,1
portugals,1
griechenlands,1
polens,1
rumäniens,1
bulgariens,1
türkei,1
luftwaffen,1
ausgemustert,1
planen,1
abgegeben,1
könnten.deutschland,1
fokusin,1
kampfpanzerdebatte,1
weitesten,1
verbreitete,1
verfügbarste,1
fällen,1
vergleichbarer,1
berlin,1
entstehen.die,1
ukrainischer,1
sicht,1
weniger,1
attraktiv,1
beständen,1
maschinen,1
einsatzfähig,1
rolle,1
bundeskanzler,1
olaf,1
scholz,1
-panzern,1
eigene,1
us-armee,1
liefern,1
lassen,1
ländern,1
gestatten,1
abgelehnt,1
nachlassen,1
tödlichste,1
preist,1
us-hersteller,1
pilotinnen,1
piloten,1
entscheidenden,1
vorteil,1
gegenüber,1
jeglichem,1
gegner,1
zurzeit,1
modernste,1
kampflugzeug,1
typs,1
bekommen,1
ersetzt,1
großes,1
beschaffungsvorhaben,1
negativ-schlagzeilen,1
us-herstellers,1
modernstes,1
kampfflugzeug,1
tarnkappen-bomber,1
bundesverteidigungsministerium,1
risiken,1
geplanten,1
vertraulichen,1
haushaltsausschuss,1
bundestags,1
hervor,1
vorlag,1
mehrzweck-kampfflugzeug,1
erhebliche,1
drohendas,1
ministerium,1
beziffert,1
gesamtkosten,1
geschäfts,1
milliarden,1
zeitlichen,1
äußerst,1
aufwändiger,1
vorbereitungsarbeiten,1
geld,1
100-milliarden-euro-sondervermögen,1
kommen.als,1
risikofaktoren,1
erforderliche,1
umbau,1
flugplätzen,1
hohe,1
sicherheitsanforderungen,1
us-verkäufers,1
flugbetrieb,1
interne,1
eingestuft,1
verschlusssache,1
dienstgebrauch,1
.ein,1
verteidigungsministeriums,1
enge,1
abstimmung,1
sowie,1
klärung,1
offener,1
parlament,1
intensive,1
risikoanalyse,1
bestandteil,1
beschaffungsprozesse,1
solle,1
frühzeitig,1
identifizieren.krisentreffen,1
geplantam,1
montagnachmittag,1
krisentreffen,1
haushälterinnen,1
haushältern,1
regierungsfraktionen,1
sprache,1
verlautete,1
parlamentskreisen,1
dezember,1
ausschuss,1
tranche,1
kosten,1
freigeben,1
f-35-jets,1
kauft,1
lambrechtin,1
ampel-koalition,1
wächst,1
sorge,1
drohenden,1
zeitplan,1
nachfolge,1
darf,1
geraten,1
fdp-haushaltsexperte,1
karsten,1
klein,1
forderte,1
christine,1
angelegenheit,1
chefinnen-sache,1
erwarte,1
ministerin,1
nachdruck,1
voraussetzungen,1
zeitgerechten,1
schafft,1
uniondie,1
unionsfraktion,1
fehler,1
chaos,1
nimmt,1
groteskere,1
züge,1
haushaltspolitische,1
cdu/csu-bundestagsfraktion,1
haase,1
vorlage,1
bedeutung,1
umsetzung,1
offen,1
akzeptabel,1
offenen,1
f-35-anschaffung,1
märz,1
längst,1
geklärt,1
können.cdu-außenpolitiker,1
roderich,1
stellte,1
kauf,1
frage,1
flugplatzes,1
fragwürdig,1
gewählt,1
öffentlich,1
nachvollziehbar,1
klüger,1
sinnvoller,1
statt,1
f-18-kampfjets,1
ordern,1
lambrechts,1
vorgängerin,1
annegret,1
kramp-karrenbauer,1
vorgesehen,1
marktverfügbare,1
günstiger,1
aufgabenprofil,1
entsprechen,1
b-21,1
raider,1
gehören,1
gewohnten,1
szenario,1
obwohl,1
hierzulande,1
vorkommen,1
jährlich,1
nachgewiesen,1
berichtet,1
zerstörungskraft,1
darum,1
entsprechende,1
warnmechanismen,1
etabliert,1
warnungen,1
sirenen,1
sommerlichen,1
gewittersaison,1
oft,1
kurz,1
kleinräumig,1
sodass,1
tornadoerkennung,1
echte,1
detektivarbeit,1
meint,1
erkennt,1
leicht,1
erkennen,1
bewegt,1
rotierende,1
luftmasse,1
trichter,1
land,1
befinden,1
russland,1
u-bahn,1
cafés,1
geöffnet,1
konstatiert,1
beinahe,1
ungläubig,1
24.,1
februar,1
kriegsbeginns,1
invasion,1
geschwister-scholl-preis,1
erhält,1
setzt,1
monate,1
unmittelbare,1
vorkriegszeit,1
stellt,1
zeitspanne,1
dar,1
landsleute,1
angriff,1
unweigerlich,1
näher,1
rücken,1
spürte,1
versuchte,1
geistig,1
distanz,1
nicht-fassen-können,1
unaufhaltsame,1
eingetreten,1
schwingt,1
daher,1
einträgen,1
kriegstage,1
ändert,1
notiert,1
weltkrieg,1
betroffenerda,1
autor,1
freunden,1
vergleichsweise,1
sicheren,1
west-ukraine,1
untergekommen,1
folgenden,1
monaten,1
juli,1
umfasst,1
gleichermaßen,1
schildert,1
ergeht,1
stets,1
durchdenkt,1
ebenso,1
rest,1
zeitigt,1
persönliche,1
angeht,1
abstumpfung,1
entsetzen,1
optimismus,1
ohnmacht,1
niederländischen,1
mensch,1
raste,1
provinz,1
zeeland,1
einsatzkräfte,1
genaue,1
opferzahl,1
prüfen,1
behörden.entwurzelte,1
abgedeckte,1
häusermeteorologen,1
sprachen,1
schwachen,1
hinterließ,1
behörden,1
touristen,1
beliebten,1
urlaubsort,1
nordsee,1
beträchtlich,1
entwurzelt,1
mehrerer,1
zufolge,1
front,1
öffentlich-rechtliche,1
niederländische,1
nos,1
kirchendach,1
trampoline,1
gewirbelt.die,1
riefen,1
einsätze,1
behindern,1
drohe,1
herabstürzende,1
äste,1
schwabens,1
ober-,1
niederbayerns,1
laufen,1
aufräumarbeiten.ein,1
toter,1
verletzte,1
oberbayerische,1
isar,1
umliegende,1
umstürzender,1
baum,1
erschlug,1
radfahrer,1
15-jähriger,1
fußgänger,1
autofahrer,1
jugendliche,1
schwebe,1
letztem,1
kenntnisstand,1
lebensgefahr,1
dienststellenleiter,1
polizeiinspektion,1
dienstag.zum,1
orkan,1
verhältstromausfall,1
stillstehende,1
zügeim,1
raum,1
stundenlangen,1
stromausfall,1
wovon,1
tausende,1
haushalte,1
sturms,1
aufhängungen,1
freileitungen,1
gerissen,1
